WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
081-21305,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,80417.13,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-21305,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,43355.07,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-21305,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,32701.62,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-21305,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,85220.81,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-21305,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,95298.22,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-21305,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,52242.05,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-21305,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,9359.85,5,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-21305,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,88581.36,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-21305,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,100260.99,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-21305,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,87722.78,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-21305,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,61190.26,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-21305,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,54165.64,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-21305,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,48338.56,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-21305,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,64654.93,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-21305,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,74242.61,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-21305,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,57804.02,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-21305,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,58557.94,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-21305,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,67019.34,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-21305,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,62242.63,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-21305,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,49671.15,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-21305,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,52184.76,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-21305,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,50347.41,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-21305,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,45609.48,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-21305,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,43534.25,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-21305,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,49532.73,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-21305,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,42421.16,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-21305,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,42441.99,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-21305,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,48045.19,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-21305,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 20H,10/14/13,44887.11,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366617,-77.209989,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-21306,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,37257.87,27,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-21306,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,50588.06,25,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-21306,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,62481.86,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-21306,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,37202.88,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-21306,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,17856.74,27,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-21306,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,43463.43,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-21306,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,34919.48,24,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-21306,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,45918.13,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-21306,19MAYP,May 2019 (PRODUCTION: Unconventional wells),No,No,Active,ELBOW F&G D 21H,10/16/13,,,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,5/1/19,5/31/19,Well Temporarily Not Producing,,OGRE,7/15/19,9/29/21
081-21306,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,54874.32,26,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-21306,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,68718.09,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-21306,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,73021.9,27,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-21306,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,51729.79,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-21306,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,43640.92,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-21306,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,39352.24,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-21306,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,53232.96,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-21306,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,60585.22,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-21306,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,49071.92,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-21306,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,49901.63,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-21306,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,56924.11,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-21306,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,52840.59,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-21306,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,40755.85,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-21306,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,42303.17,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-21306,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,40296.15,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-21306,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,37215.1,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-21306,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,35744.19,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-21306,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,40638.47,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-21306,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,34607.12,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-21306,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,33266.69,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-21306,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,39585.55,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-21306,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 21H,10/16/13,32995.8,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.366658,-77.209989,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-21307,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,41889.11,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-21307,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,49293.76,23,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-21307,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,58848.56,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-21307,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,35839.21,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-21307,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,19021.98,26,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-21307,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,33512.83,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-21307,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,31308.61,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-21307,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,45932.64,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-21307,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,29807.63,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-21307,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,50881.69,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-21307,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,65821.28,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-21307,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,73098.49,27,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-21307,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,49859.36,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-21307,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,40706.8,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-21307,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,37006.98,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-21307,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,50971.67,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-21307,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,57838.06,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-21307,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,46868.3,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-21307,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,47765.34,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-21307,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,ELBOW F&G D 22H,10/17/13,55193.57,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,COGAN HOUSE,41.3667,-77.209992,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
